AC   MIPF0000001
ID   mir-17
MI   MI0009158  dgr-mir-6-3
MI   MI0009226  dmo-mir-6-3
MI   MI0009232  dmo-mir-6-2
MI   MI0009261  dpe-mir-6-3
MI   MI0009317  dpe-mir-6-1
MI   MI0009322  dpe-mir-6-2
MI   MI0009327  dse-mir-6-1
MI   MI0009403  dse-mir-6-2
MI   MI0009404  dse-mir-6-3
MI   MI0009452  dsi-mir-6-1
MI   MI0009467  dsi-mir-6-3
MI   MI0009473  dsi-mir-6-2
MI   MI0009490  dvi-mir-6-2
MI   MI0009511  dvi-mir-6-3
MI   MI0009537  dvi-mir-6-1
MI   MI0009588  dwi-mir-6-3
MI   MI0009609  dwi-mir-6-2
MI   MI0009611  dwi-mir-6-1
MI   MI0009650  dya-mir-6-3
MI   MI0009671  dya-mir-6-1
MI   MI0009694  dya-mir-6-2
//
AC   MIPF0000120
ID   MIR397
MI   MI0001015  ath-MIR397a
MI   MI0001016  ath-MIR397b
MI   MI0001049  osa-MIR397a
MI   MI0001050  osa-MIR397b
MI   MI0002332  ptc-MIR397a
MI   MI0002333  ptc-MIR397b
MI   MI0006445  bna-MIR397a
MI   MI0006446  bna-MIR397b
MI   MI0007956  vvi-MIR397a
MI   MI0007957  vvi-MIR397b
//
AC   MIPF0000121
ID   mir-202
MI   MI0000245  mmu-mir-202
MI   MI0002040  dre-mir-202
MI   MI0003130  hsa-mir-202
MI   MI0003425  fru-mir-202
MI   MI0003426  tni-mir-202
MI   MI0003699  gga-mir-202
MI   MI0004860  xtr-mir-202-1
MI   MI0004861  xtr-mir-202-2
MI   MI0008574  ptr-mir-202
//
AC   MIPF0000122
ID   mir-263
MI   MI0000343  dme-mir-263a
MI   MI0000383  dme-mir-263b
MI   MI0001329  dps-mir-263a
MI   MI0001330  dps-mir-263b
MI   MI0001583  ame-mir-263
MI   MI0001612  aga-mir-263
MI   MI0004977  bmo-mir-263b
MI   MI0004978  bmo-mir-263a
MI   MI0008977  dan-mir-263a
MI   MI0008981  dan-mir-263b
MI   MI0009044  der-mir-263a
MI   MI0009055  der-mir-263b
MI   MI0009107  dgr-mir-263b
MI   MI0009172  dgr-mir-263a
MI   MI0009206  dmo-mir-263a
MI   MI0009289  dpe-mir-263b
MI   MI0009321  dpe-mir-263a
MI   MI0009330  dse-mir-263a
MI   MI0009393  dse-mir-263b
MI   MI0009416  dsi-mir-263a
MI   MI0009436  dsi-mir-263b
MI   MI0009486  dvi-mir-263a
MI   MI0009488  dvi-mir-263b
MI   MI0009568  dwi-mir-263b
MI   MI0009610  dwi-mir-263a
MI   MI0009687  dya-mir-263b-1
MI   MI0009692  dya-mir-263a
MI   MI0009699  dya-mir-263b-2
//
AC   MIPF0000123
ID   mir-197
MI   MI0000239  hsa-mir-197
MI   MI0002909  ptr-mir-197
MI   MI0002910  ppy-mir-197
MI   MI0002911  mne-mir-197
MI   MI0002912  age-mir-197
MI   MI0002913  ppa-mir-197
MI   MI0005485  mmu-mir-197
MI   MI0007661  mml-mir-197
MI   MI0008112  cfa-mir-197
//
AC   MIPF0000124
ID   mir-276
MI   MI0000359  dme-mir-276a
MI   MI0000375  dme-mir-276b
MI   MI0001333  dps-mir-276a
MI   MI0001334  dps-mir-276b
MI   MI0001584  ame-mir-276
MI   MI0001614  aga-mir-276
MI   MI0004980  bmo-mir-276
MI   MI0008922  tca-mir-276
MI   MI0008980  dan-mir-276b
MI   MI0008992  dan-mir-276a
MI   MI0009070  der-mir-276a
MI   MI0009083  der-mir-276b
MI   MI0009116  dgr-mir-276b
MI   MI0009117  dgr-mir-276a
MI   MI0009185  dmo-mir-276b
MI   MI0009207  dmo-mir-276a
MI   MI0009259  dpe-mir-276a
MI   MI0009307  dpe-mir-276b
MI   MI0009340  dse-mir-276b
MI   MI0009353  dse-mir-276a
MI   MI0009459  dsi-mir-276a
MI   MI0009462  dsi-mir-276b
MI   MI0009508  dvi-mir-276b
MI   MI0009509  dvi-mir-276a
MI   MI0009572  dwi-mir-276a
MI   MI0009585  dwi-mir-276b
MI   MI0009697  dya-mir-276a
MI   MI0009705  dya-mir-276b
//
AC   MIPF0000125
ID   MIR167_2
MI   MI0001088  ath-MIR167c
MI   MI0001552  sbi-MIR167f
MI   MI0001554  sbi-MIR167e
MI   MI0001761  sof-MIR167a
MI   MI0001762  sof-MIR167b
MI   MI0001821  zma-MIR167g
//
AC   MIPF0000126
ID   mir-379
MI   MI0000787  hsa-mir-379
MI   MI0000788  hsa-mir-380
MI   MI0000796  mmu-mir-379
MI   MI0000797  mmu-mir-380
MI   MI0001163  mmu-mir-411
MI   MI0003541  rno-mir-379
MI   MI0003675  hsa-mir-411
MI   MI0003757  hsa-mir-758
MI   MI0004129  mmu-mir-758
MI   MI0005021  bta-mir-380
MI   MI0006141  rno-mir-380
MI   MI0006144  rno-mir-411
MI   MI0006163  rno-mir-758
MI   MI0006305  mmu-mir-1197
MI   MI0006656  hsa-mir-1197
MI   MI0007727  mml-mir-379
MI   MI0007728  mml-mir-380
MI   MI0007735  mml-mir-411
MI   MI0007909  mml-mir-758
MI   MI0008134  cfa-mir-379
MI   MI0008135  cfa-mir-411
MI   MI0008136  cfa-mir-380
MI   MI0008421  ptr-mir-1197
MI   MI0008652  ptr-mir-379
MI   MI0008653  ptr-mir-380
MI   MI0008659  ptr-mir-411
MI   MI0008857  ptr-mir-758
//
AC   MIPF0000127
ID   MIR162_1
MI   MI0000194  ath-MIR162a
MI   MI0000195  ath-MIR162b
MI   MI0001738  mtr-MIR162
MI   MI0002209  ptc-MIR162a
MI   MI0002210  ptc-MIR162b
MI   MI0002211  ptc-MIR162c
MI   MI0005644  ghr-MIR162a
MI   MI0006308  cpa-MIR162a
MI   MI0006502  vvi-MIR162
MI   MI0007208  gma-MIR162
MI   MI0009975  sly-MIR162
//
AC   MIPF0000128
ID   mir-450
MI   MI0001652  hsa-mir-450a-1
MI   MI0001653  mmu-mir-450a-1
MI   MI0001654  rno-mir-450a
MI   MI0001655  cfa-mir-450a
MI   MI0003187  hsa-mir-450a-2
MI   MI0003537  mmu-mir-450a-2
MI   MI0004705  mmu-mir-450b
MI   MI0005048  bta-mir-450
MI   MI0005531  hsa-mir-450b
MI   MI0007749  mml-mir-450a-1
MI   MI0007750  mml-mir-450a-2
MI   MI0007751  mml-mir-450b
MI   MI0008172  cfa-mir-450b
MI   MI0008672  ptr-mir-450a-1
MI   MI0008673  ptr-mir-450a-2
MI   MI0008674  ptr-mir-450b
//
AC   MIPF0000129
ID   mir-455
MI   MI0002077  dre-mir-455
MI   MI0003360  fru-mir-455
MI   MI0003361  tni-mir-455
MI   MI0003513  hsa-mir-455
MI   MI0003707  gga-mir-455
MI   MI0004679  mmu-mir-455
MI   MI0004883  xtr-mir-455
MI   MI0005049  bta-mir-455
MI   MI0006148  rno-mir-455
MI   MI0007756  mml-mir-455
MI   MI0007999  cfa-mir-455
MI   MI0008679  ptr-mir-455
//
AC   MIPF0000130
ID   mir-506
MI   MI0003127  hsa-mir-511-1
MI   MI0003128  hsa-mir-511-2
MI   MI0003140  hsa-mir-512-1
MI   MI0003141  hsa-mir-512-2
MI   MI0003191  hsa-mir-513a-1
MI   MI0003192  hsa-mir-513a-2
MI   MI0003193  hsa-mir-506
MI   MI0003194  hsa-mir-507
MI   MI0003195  hsa-mir-508
MI   MI0003196  hsa-mir-509-1
MI   MI0003197  hsa-mir-510
MI   MI0003198  hsa-mir-514-1
MI   MI0003199  hsa-mir-514-2
MI   MI0003200  hsa-mir-514-3
MI   MI0005516  mmu-mir-509
MI   MI0005530  hsa-mir-509-2
MI   MI0005554  mmu-mir-511
MI   MI0005717  hsa-mir-509-3
MI   MI0006585  age-mir-506
MI   MI0006586  age-mir-507
MI   MI0006587  age-mir-508
MI   MI0006588  age-mir-509a
MI   MI0006589  age-mir-509b
MI   MI0006590  age-mir-510
MI   MI0006591  age-mir-513b
MI   MI0006592  age-mir-513c-1
MI   MI0006593  age-mir-513a-1
MI   MI0006594  age-mir-513d
MI   MI0006595  age-mir-513e-2
MI   MI0006596  age-mir-513a-2
MI   MI0006597  age-mir-513c-2
MI   MI0006598  age-mir-514
MI   MI0006599  ssy-mir-506
MI   MI0006600  ssy-mir-507
MI   MI0006601  ssy-mir-508
MI   MI0006602  ssy-mir-509a
MI   MI0006603  ssy-mir-509b
MI   MI0006604  ssy-mir-510
MI   MI0006605  ssy-mir-513c
MI   MI0006606  ssy-mir-513b-1
MI   MI0006607  ssy-mir-513a
MI   MI0006608  ssy-mir-513b-2
MI   MI0006609  ssy-mir-514
MI   MI0006610  mml-mir-506
MI   MI0006611  mml-mir-507
MI   MI0006612  mml-mir-508
MI   MI0006613  mml-mir-509-1
MI   MI0006614  mml-mir-509-2
MI   MI0006615  mml-mir-510
MI   MI0006616  mml-mir-513b-1
MI   MI0006617  mml-mir-513b-2
MI   MI0006618  mml-mir-513a-1
MI   MI0006619  mml-mir-513a-2
MI   MI0006620  mml-mir-513a-3
MI   MI0006621  mml-mir-514-1
MI   MI0006622  ptr-mir-506
MI   MI0006623  ptr-mir-507
MI   MI0006624  ptr-mir-508
MI   MI0006625  ptr-mir-509a-1
MI   MI0006626  ptr-mir-509b
MI   MI0006627  ptr-mir-509a-2
MI   MI0006628  ptr-mir-510
MI   MI0006629  ptr-mir-513a-1
MI   MI0006630  ptr-mir-513b
MI   MI0006631  ptr-mir-513a-2
MI   MI0006632  ptr-mir-513a-3
MI   MI0006633  ptr-mir-514-1
MI   MI0006634  ptr-mir-514-2
MI   MI0006635  ptr-mir-514-3
MI   MI0006636  ptr-mir-514-4
MI   MI0006637  pbi-mir-506
MI   MI0006638  pbi-mir-507
MI   MI0006639  pbi-mir-508
MI   MI0006640  pbi-mir-509
MI   MI0006641  pbi-mir-510
MI   MI0006642  pbi-mir-513a-1
MI   MI0006643  pbi-mir-513b
MI   MI0006644  pbi-mir-513c-1
MI   MI0006645  pbi-mir-513a-2
MI   MI0006646  pbi-mir-513c-2
MI   MI0006647  pbi-mir-514
MI   MI0006648  hsa-mir-513b
MI   MI0006649  hsa-mir-513c
MI   MI0006650  age-mir-513e-1
MI   MI0007780  mml-mir-511-1
MI   MI0007781  mml-mir-511-2
MI   MI0007784  mml-mir-514-2
//
AC   MIPF0000131
ID   MIR481
MI   MI0002392  ptc-MIR481a
MI   MI0002393  ptc-MIR481b
MI   MI0002394  ptc-MIR481c
MI   MI0002395  ptc-MIR481d
MI   MI0002396  ptc-MIR481e
//
AC   MIPF0000132
ID   mir-44
MI   MI0000015  cel-mir-44
MI   MI0000016  cel-mir-45
MI   MI0000497  cbr-mir-44
MI   MI0000498  cbr-mir-45-1
MI   MI0000499  cbr-mir-45-2
//
AC   MIPF0000133
ID   mir-449
MI   MI0001648  hsa-mir-449a
MI   MI0001649  mmu-mir-449a
MI   MI0001650  rno-mir-449a
MI   MI0001651  cfa-mir-449
MI   MI0003673  hsa-mir-449b
MI   MI0003715  gga-mir-449
MI   MI0004645  mmu-mir-449c
MI   MI0004957  xtr-mir-449
MI   MI0005329  mdo-mir-449
MI   MI0005547  mmu-mir-449b
MI   MI0006791  oan-mir-449c
MI   MI0006792  oan-mir-449b
MI   MI0006793  oan-mir-449a
MI   MI0007747  mml-mir-449a
MI   MI0007748  mml-mir-449b
MI   MI0008670  ptr-mir-449a
MI   MI0008671  ptr-mir-449b
//
AC   MIPF0000134
ID   mir-460
MI   MI0002181  dre-mir-460
MI   MI0003323  fru-mir-460
MI   MI0003324  tni-mir-460
MI   MI0004998  gga-mir-460
MI   MI0006730  oan-mir-460
MI   MI0004775  dre-mir-730
MI   MI0007055  gga-mir-460b
//
AC   MIPF0000135
ID   mir-239
MI   MI0000314  cel-mir-239a
MI   MI0000315  cel-mir-239b
MI   MI0001406  cbr-mir-239a
MI   MI0001410  cbr-mir-239b
//
AC   MIPF0000136
ID   MIR535
MI   MI0003502  ppt-MIR535a
MI   MI0003503  ppt-MIR535b
MI   MI0003504  ppt-MIR535c
MI   MI0003505  osa-MIR535
MI   MI0004725  ppt-MIR535d
MI   MI0006580  vvi-MIR535a
MI   MI0006581  vvi-MIR535b
MI   MI0006582  vvi-MIR535c
MI   MI0006583  vvi-MIR535d
MI   MI0006584  vvi-MIR535e
//
AC   MIPF0000137
ID   mir-383
MI   MI0000791  hsa-mir-383
MI   MI0000800  mmu-mir-383
MI   MI0003478  rno-mir-383
MI   MI0003706  gga-mir-383
MI   MI0004881  xtr-mir-383
MI   MI0005328  mdo-mir-383
MI   MI0006900  oan-mir-383
MI   MI0007731  mml-mir-383
MI   MI0008026  cfa-mir-383
MI   MI0008656  ptr-mir-383
//
AC   MIPF0000138
ID   mir-363
MI   MI0000764  hsa-mir-363
MI   MI0000765  mmu-mir-363
MI   MI0002067  dre-mir-363
MI   MI0003553  rno-mir-363
MI   MI0004955  xtr-mir-363
MI   MI0005069  bta-mir-363
MI   MI0006698  oan-mir-363
MI   MI0007709  mml-mir-363
MI   MI0008176  cfa-mir-363
//
AC   MIPF0000139
ID   mir-500
MI   MI0003184  hsa-mir-500
MI   MI0003185  hsa-mir-501
MI   MI0003186  hsa-mir-502
MI   MI0003480  rno-mir-501
MI   MI0004702  mmu-mir-500
MI   MI0004703  mmu-mir-501
MI   MI0006153  rno-mir-500
MI   MI0007774  mml-mir-500
MI   MI0007775  mml-mir-501
MI   MI0007776  mml-mir-502
MI   MI0008185  cfa-mir-500
MI   MI0008187  cfa-mir-502
MI   MI0008695  ptr-mir-500
MI   MI0008696  ptr-mir-501
MI   MI0008697  ptr-mir-502
//
AC   MIPF0000140
ID   mir-3
MI   MI0000121  dme-mir-3
MI   MI0000421  dme-mir-309
MI   MI0001295  dps-mir-3
MI   MI0001354  dps-mir-309
MI   MI0008960  dan-mir-3
MI   MI0008990  dan-mir-309
MI   MI0009026  der-mir-309
MI   MI0009079  der-mir-3
MI   MI0009118  dgr-mir-309-1
MI   MI0009142  dgr-mir-309-2
MI   MI0009213  dmo-mir-309
MI   MI0009253  dpe-mir-3
MI   MI0009320  dpe-mir-309
MI   MI0009366  dse-mir-309
MI   MI0009399  dse-mir-3
MI   MI0009427  dsi-mir-3
MI   MI0009461  dsi-mir-309
MI   MI0009525  dvi-mir-3
MI   MI0009526  dvi-mir-309
MI   MI0009618  dwi-mir-3
MI   MI0009646  dya-mir-3
MI   MI0009657  dya-mir-309
MI   MI0009120  dgr-mir-3-1
MI   MI0009127  dgr-mir-3-2
MI   MI0009221  dmo-mir-3
//
AC   MIPF0000141
ID   mir-315
MI   MI0000427  dme-mir-315
MI   MI0001356  dps-mir-315
MI   MI0001592  ame-mir-315
MI   MI0001626  aga-mir-315
MI   MI0008996  dan-mir-315
MI   MI0009080  der-mir-315
MI   MI0009150  dgr-mir-315
MI   MI0009240  dmo-mir-315
MI   MI0009283  dpe-mir-315
MI   MI0009377  dse-mir-315
MI   MI0009435  dsi-mir-315
MI   MI0009510  dvi-mir-315a
MI   MI0009604  dwi-mir-315
MI   MI0009656  dya-mir-315-2
MI   MI0009685  dya-mir-315-1
//
AC   MIPF0000142
ID   mir-431
MI   MI0001520  oar-mir-431
MI   MI0001524  mmu-mir-431
MI   MI0001721  hsa-mir-431
MI   MI0001722  rno-mir-431
MI   MI0007743  mml-mir-431
MI   MI0008666  ptr-mir-431
//
AC   MIPF0000143
ID   mir-326
MI   MI0000598  mmu-mir-326
MI   MI0000599  rno-mir-326
MI   MI0000808  hsa-mir-326
MI   MI0002434  ssc-mir-326
MI   MI0008617  ptr-mir-326
//
AC   MIPF0000144
ID   mir-317
MI   MI0000429  dme-mir-317
MI   MI0001358  dps-mir-317
MI   MI0001593  ame-mir-317
MI   MI0001627  aga-mir-317
MI   MI0008349  bmo-mir-317
MI   MI0008988  dan-mir-317
MI   MI0009082  der-mir-317
MI   MI0009126  dgr-mir-317
MI   MI0009224  dmo-mir-317
MI   MI0009294  dpe-mir-317-2
MI   MI0009302  dpe-mir-317-1
MI   MI0009351  dse-mir-317
MI   MI0009428  dsi-mir-317
MI   MI0009515  dvi-mir-317
MI   MI0009590  dwi-mir-317
MI   MI0009629  dya-mir-317
//
AC   MIPF0000145
ID   MIR475
MI   MI0002361  ptc-MIR475a
MI   MI0002362  ptc-MIR475b
MI   MI0002363  ptc-MIR475c
MI   MI0002364  ptc-MIR475d
//
AC   MIPF0000146
ID   MIR441
MI   MI0001704  osa-MIR441a
MI   MI0001705  osa-MIR441b
MI   MI0001706  osa-MIR441c
MI   MI0001718  osa-MIR446
MI   MI0005220  osa-MIR808
MI   MI0005221  osa-MIR809a
MI   MI0005222  osa-MIR809b
MI   MI0005223  osa-MIR809c
MI   MI0005224  osa-MIR809d
MI   MI0005225  osa-MIR809e
MI   MI0005226  osa-MIR809f
MI   MI0005227  osa-MIR809g
MI   MI0005228  osa-MIR809h
MI   MI0005252  osa-MIR819a
MI   MI0005253  osa-MIR819b
MI   MI0005254  osa-MIR819c
MI   MI0005255  osa-MIR819d
MI   MI0005256  osa-MIR819e
MI   MI0005257  osa-MIR819f
MI   MI0005258  osa-MIR819g
MI   MI0005259  osa-MIR819h
MI   MI0005260  osa-MIR819i
MI   MI0005261  osa-MIR819j
MI   MI0005262  osa-MIR819k
MI   MI0006188  tae-MIR1126
MI   MI0006194  tae-MIR1132
//
AC   MIPF0000147
ID   mir-325
MI   MI0000596  rno-mir-325
MI   MI0000597  mmu-mir-325
MI   MI0000824  hsa-mir-325
MI   MI0002444  ssc-mir-325
MI   MI0007694  mml-mir-325
//
AC   MIPF0000148
ID   mir-451
MI   MI0001729  hsa-mir-451
MI   MI0001730  mmu-mir-451
MI   MI0001731  rno-mir-451
MI   MI0001732  dre-mir-451
MI   MI0004958  xtr-mir-451
MI   MI0004995  gga-mir-451
MI   MI0005304  mdo-mir-451
MI   MI0006722  oan-mir-451
MI   MI0007752  mml-mir-451
MI   MI0008675  ptr-mir-451
//
AC   MIPF0000149
ID   mir-448
MI   MI0001637  hsa-mir-448
MI   MI0001638  mmu-mir-448
MI   MI0001639  rno-mir-448
MI   MI0001640  cfa-mir-448
MI   MI0007746  mml-mir-448
MI   MI0008669  ptr-mir-448
//
AC   MIPF0000150
ID   mir-282
MI   MI0000367  dme-mir-282
MI   MI0001341  dps-mir-282
MI   MI0001588  ame-mir-282
MI   MI0001619  aga-mir-282
MI   MI0004983  bmo-mir-282
MI   MI0008926  tca-mir-282
MI   MI0008979  dan-mir-282
MI   MI0009047  der-mir-282
MI   MI0009163  dgr-mir-282
MI   MI0009198  dmo-mir-282
MI   MI0009270  dpe-mir-282
MI   MI0009354  dse-mir-282
MI   MI0009449  dsi-mir-282
MI   MI0009498  dvi-mir-282
MI   MI0009593  dwi-mir-282
MI   MI0009643  dya-mir-282
//
AC   MIPF0000151
ID   mir-iab-4
MI   MI0000432  dme-mir-iab-4
MI   MI0001297  dps-mir-iab-4
MI   MI0001598  ame-mir-iab-4
MI   MI0001636  aga-mir-iab-4
MI   MI0008933  tca-mir-iab-4
MI   MI0008975  dan-mir-iab-4
MI   MI0009063  der-mir-iab-4
MI   MI0009119  dgr-mir-iab-4
MI   MI0009234  dmo-mir-iab-4
MI   MI0009296  dpe-mir-iab-4
MI   MI0009395  dse-mir-iab-4
MI   MI0009420  dsi-mir-iab-4
MI   MI0009531  dvi-mir-iab-4
MI   MI0009570  dwi-mir-iab-4
MI   MI0009663  dya-mir-iab-4
MI   MI0010005  bmo-mir-iab-4
//
AC   MIPF0000152
ID   mir-87
MI   MI0000058  cel-mir-87
MI   MI0000382  dme-mir-87
MI   MI0000523  cbr-mir-87
MI   MI0001319  dps-mir-87
MI   MI0008948  dan-mir-87
MI   MI0009085  der-mir-87
MI   MI0009154  dgr-mir-87
MI   MI0009215  dmo-mir-87
MI   MI0009287  dpe-mir-87
MI   MI0009335  dse-mir-87
MI   MI0009409  dsi-mir-87
MI   MI0009542  dvi-mir-87
MI   MI0009550  dwi-mir-87-2
MI   MI0009608  dwi-mir-87-1
MI   MI0009627  dya-mir-87
MI   MI0005744  ame-mir-87-2
MI   MI0008344  bmo-mir-87
//
AC   MIPF0000153
ID   bantam
MI   MI0000387  dme-bantam
MI   MI0001287  dps-bantam
MI   MI0001574  ame-bantam
MI   MI0001599  aga-bantam
MI   MI0008350  bmo-bantam
MI   MI0008946  dan-bantam
MI   MI0009074  der-bantam
MI   MI0009102  dgr-bantam
MI   MI0009188  dmo-bantam
MI   MI0009275  dpe-bantam
MI   MI0009337  dse-bantam
MI   MI0009426  dsi-bantam
MI   MI0009533  dvi-bantam
MI   MI0009553  dwi-bantam
MI   MI0009631  dya-bantam
//
AC   MIPF0000154
ID   mir-81
MI   MI0000052  cel-mir-81
MI   MI0000053  cel-mir-82
MI   MI0000519  cbr-mir-81
MI   MI0000520  cbr-mir-82
//
AC   MIPF0000155
ID   mir-278
MI   MI0000361  dme-mir-278
MI   MI0001336  dps-mir-278
MI   MI0001586  ame-mir-278
MI   MI0001616  aga-mir-278
MI   MI0009007  dan-mir-278
MI   MI0009071  der-mir-278
MI   MI0009140  dgr-mir-278
MI   MI0009229  dmo-mir-278
MI   MI0009280  dpe-mir-278
MI   MI0009343  dse-mir-278
MI   MI0009458  dsi-mir-278
MI   MI0009503  dvi-mir-278
MI   MI0009596  dwi-mir-278
MI   MI0009659  dya-mir-278
//
AC   MIPF0000156
ID   mir-277
MI   MI0000360  dme-mir-277
MI   MI0001335  dps-mir-277
MI   MI0001585  ame-mir-277
MI   MI0001615  aga-mir-277
MI   MI0004981  bmo-mir-277
MI   MI0008923  tca-mir-277
MI   MI0008944  dan-mir-277
MI   MI0009056  der-mir-277
MI   MI0009099  dgr-mir-277
MI   MI0009238  dmo-mir-277
MI   MI0009256  dpe-mir-277
MI   MI0009356  dse-mir-277
MI   MI0009415  dsi-mir-277
MI   MI0009513  dvi-mir-277
MI   MI0009612  dwi-mir-277
MI   MI0009674  dya-mir-277
//
AC   MIPF0000157
ID   mir-155
MI   MI0000177  mmu-mir-155
MI   MI0000681  hsa-mir-155
MI   MI0001176  gga-mir-155
MI   MI0002023  dre-mir-155
MI   MI0004848  xtr-mir-155
MI   MI0006775  oan-mir-155
MI   MI0007645  mml-mir-155
MI   MI0008078  cfa-mir-155
MI   MI0008554  ptr-mir-155
//
AC   MIPF0000158
ID   mir-305
MI   MI0000412  dme-mir-305
MI   MI0001350  dps-mir-305
MI   MI0001591  ame-mir-305
MI   MI0001623  aga-mir-305
MI   MI0004985  bmo-mir-305
MI   MI0008928  tca-mir-305
MI   MI0009001  dan-mir-305
MI   MI0009067  der-mir-305
MI   MI0009101  dgr-mir-305
MI   MI0009199  dmo-mir-305
MI   MI0009313  dpe-mir-305
MI   MI0009352  dse-mir-305
MI   MI0009425  dsi-mir-305
MI   MI0009506  dvi-mir-305
MI   MI0009563  dwi-mir-305
MI   MI0009640  dya-mir-305
//
AC   MIPF0000159
ID   mir-296
MI   MI0000394  mmu-mir-296
MI   MI0000747  hsa-mir-296
MI   MI0000967  rno-mir-296
MI   MI0007681  mml-mir-296
MI   MI0008592  ptr-mir-296
//
AC   MIPF0000160
ID   mir-52
MI   MI0000023  cel-mir-52
MI   MI0000024  cel-mir-53
MI   MI0000505  cbr-mir-52
//
AC   MIPF0000161
ID   MIR538
MI   MI0003510  ppt-MIR538a
MI   MI0003511  ppt-MIR538b
MI   MI0003512  ppt-MIR538c
//
AC   MIPF0000162
ID   mir-367
MI   MI0000775  hsa-mir-367
MI   MI0003531  mmu-mir-367
MI   MI0003712  gga-mir-367
MI   MI0004880  xtr-mir-367
MI   MI0005375  mdo-mir-367
MI   MI0007712  mml-mir-367
MI   MI0008638  ptr-mir-367
//
AC   MIPF0000163
ID   mir-320
MI   MI0000542  hsa-mir-320a
MI   MI0000704  mmu-mir-320
MI   MI0000972  rno-mir-320
MI   MI0003776  hsa-mir-320b-1
MI   MI0003778  hsa-mir-320c-1
MI   MI0003839  hsa-mir-320b-2
MI   MI0004748  bta-mir-320
MI   MI0007691  mml-mir-320
MI   MI0008063  cfa-mir-320
MI   MI0008190  hsa-mir-320d-1
MI   MI0008191  hsa-mir-320c-2
MI   MI0008192  hsa-mir-320d-2
MI   MI0008607  ptr-mir-320a
MI   MI0008608  ptr-mir-320b-1
MI   MI0008609  ptr-mir-320b-2
MI   MI0008610  ptr-mir-320c-1
MI   MI0008611  ptr-mir-320c-2
MI   MI0008612  ptr-mir-320d-1
MI   MI0008613  ptr-mir-320d-2
MI   MI0008614  ptr-mir-320d-3
//
AC   MIPF0000164
ID   mir-322
MI   MI0000589  rno-mir-322
MI   MI0000590  mmu-mir-322
MI   MI0001446  hsa-mir-424
MI   MI0007740  mml-mir-424
MI   MI0008169  cfa-mir-424
MI   MI0008664  ptr-mir-424
//
AC   MIPF0000165
ID   mir-324
MI   MI0000594  rno-mir-324
MI   MI0000595  mmu-mir-324
MI   MI0000813  hsa-mir-324
MI   MI0007693  mml-mir-324
MI   MI0008616  ptr-mir-324
//
AC   MIPF0000166
ID   MIR476
MI   MI0002365  ptc-MIR476a
MI   MI0002366  ptc-MIR476b
MI   MI0002367  ptc-MIR476c
//
AC   MIPF0000167
ID   mir-370
MI   MI0000778  hsa-mir-370
MI   MI0001165  mmu-mir-370
MI   MI0003486  rno-mir-370
MI   MI0007714  mml-mir-370
MI   MI0008640  ptr-mir-370
//
AC   MIPF0000168
ID   mir-378
MI   MI0000786  hsa-mir-378
MI   MI0000795  mmu-mir-378
MI   MI0003719  rno-mir-378
MI   MI0007726  mml-mir-378
MI   MI0008093  cfa-mir-378
MI   MI0008651  ptr-mir-378
//
AC   MIPF0000169
ID   MIR162_2
MI   MI0000667  osa-MIR162a
MI   MI0001102  osa-MIR162b
MI   MI0001481  zma-MIR162
//
AC   MIPF0000170
ID   MIR447
MI   MI0002407  ath-MIR447a
MI   MI0002408  ath-MIR447b
MI   MI0002409  ath-MIR447c
//
AC   MIPF0000171
ID   mir-308
MI   MI0000419  dme-mir-308
MI   MI0001353  dps-mir-308
MI   MI0001625  aga-mir-308
MI   MI0008958  dan-mir-308
MI   MI0009018  der-mir-308
MI   MI0009108  dgr-mir-308
MI   MI0009243  dmo-mir-308
MI   MI0009285  dpe-mir-308
MI   MI0009355  dse-mir-308
MI   MI0009442  dsi-mir-308
MI   MI0009535  dvi-mir-308
MI   MI0009607  dwi-mir-308
MI   MI0009675  dya-mir-308
//
AC   MIPF0000172
ID   mir-361
MI   MI0000760  hsa-mir-361
MI   MI0000761  mmu-mir-361
MI   MI0003481  rno-mir-361
MI   MI0005045  bta-mir-361
MI   MI0007707  mml-mir-361
MI   MI0008177  cfa-mir-361
MI   MI0008634  ptr-mir-361
//
AC   MIPF0000173
ID   mir-499
MI   MI0003183  hsa-mir-499
MI   MI0003710  gga-mir-499
MI   MI0003721  rno-mir-499
MI   MI0004676  mmu-mir-499
MI   MI0004750  bta-mir-499
MI   MI0004766  dre-mir-499
MI   MI0004885  xtr-mir-499
MI   MI0006754  oan-mir-499
MI   MI0007773  mml-mir-499
MI   MI0008059  cfa-mir-499
MI   MI0008694  ptr-mir-499
//
AC   MIPF0000174
ID   mir-454
MI   MI0002074  dre-mir-454a
MI   MI0002076  dre-mir-454b
MI   MI0003820  hsa-mir-454
MI   MI0006881  oan-mir-454
MI   MI0006984  gga-mir-454
MI   MI0007755  mml-mir-454
MI   MI0008678  ptr-mir-454
//
AC   MIPF0000175
ID   mir-283
MI   MI0000368  dme-mir-283
MI   MI0001342  dps-mir-283
MI   MI0001620  aga-mir-283
MI   MI0004984  bmo-mir-283
MI   MI0005735  ame-mir-283
MI   MI0008972  dan-mir-283
MI   MI0009019  der-mir-283
MI   MI0009169  dgr-mir-283
MI   MI0009194  dmo-mir-283
MI   MI0009267  dpe-mir-283
MI   MI0009401  dse-mir-283
